source_file,experiment_id,architecture,communication_mode,source,started_at,stopped_at,interval_ms,duration_seconds,expected_messages,received_messages,missing_messages,sequence_gap_messages,throughput_percent,messages_per_second,estimated_latency_avg_ms,estimated_latency_min_ms,estimated_latency_max_ms,estimated_latency_std_ms,estimated_latency_p95_ms,uncertainty_avg_ms,uncertainty_p95_ms,uncertainty_max_ms,invalid_messages,application_version,replication_number,environment,saturation_indicators,saturation_status
escalabilidade-2026-05\backend-node_rest-polling_serial_1ms_rep3_2026-05-30T15-05-02-190Z_scalability_campaign-summary.csv,exp-2026-05-30T14-56-53-378Z,backend-node,rest-polling,serial,2026-05-30T14:56:53.378Z,2026-05-30T14:57:53.425Z,50,60,1200,954,246,246,79.5,15.888,29.453,3.796,54.276,14.451,52.123,2.508,2.508,2.508,0,0.1.0,3,browser=node/22.15.0; platform=win32-x64; language=en_US.UTF-8; applicationVersion=0.1.0; capturedAt=2026-05-30T14:56:53.379Z; runner=automated-orchestrator; architecture=backend-node; communicationMode=rest-polling; source=serial; intervalMs=50; campaignType=scalability,throughput_below_95 | message_loss_detected,A partir de 50 ms o throughput caiu abaixo de 95%. | A partir de 50 ms foram detectadas perdas de mensagens.
escalabilidade-2026-05\backend-node_rest-polling_serial_1ms_rep3_2026-05-30T15-05-02-190Z_scalability_campaign-summary.csv,exp-2026-05-30T14-57-54-585Z,backend-node,rest-polling,serial,2026-05-30T14:57:54.585Z,2026-05-30T14:58:54.608Z,20,60,3000,1909,1091,1089,63.633,31.804,14.407,3.564,24.949,5.83,23.37,2.502,2.502,2.502,0,0.1.0,3,browser=node/22.15.0; platform=win32-x64; language=en_US.UTF-8; applicationVersion=0.1.0; capturedAt=2026-05-30T14:57:54.586Z; runner=automated-orchestrator; architecture=backend-node; communicationMode=rest-polling; source=serial; intervalMs=20; campaignType=scalability,throughput_below_95 | message_loss_detected,A partir de 20 ms o throughput caiu abaixo de 95%. | A partir de 20 ms foram detectadas perdas de mensagens.
escalabilidade-2026-05\backend-node_rest-polling_serial_1ms_rep3_2026-05-30T15-05-02-190Z_scalability_campaign-summary.csv,exp-2026-05-30T14-58-55-819Z,backend-node,rest-polling,serial,2026-05-30T14:58:55.819Z,2026-05-30T14:59:55.821Z,10,60,6000,3821,2179,2176,63.683,63.681,9.222,3.398,15.207,2.966,13.769,2.497,2.497,2.497,0,0.1.0,3,browser=node/22.15.0; platform=win32-x64; language=en_US.UTF-8; applicationVersion=0.1.0; capturedAt=2026-05-30T14:58:55.820Z; runner=automated-orchestrator; architecture=backend-node; communicationMode=rest-polling; source=serial; intervalMs=10; campaignType=scalability,throughput_below_95 | message_loss_detected,A partir de 10 ms o throughput caiu abaixo de 95%. | A partir de 10 ms foram detectadas perdas de mensagens.
escalabilidade-2026-05\backend-node_rest-polling_serial_1ms_rep3_2026-05-30T15-05-02-190Z_scalability_campaign-summary.csv,exp-2026-05-30T14-59-57-058Z,backend-node,rest-polling,serial,2026-05-30T14:59:57.058Z,2026-05-30T15:00:57.074Z,5,60,12000,3823,8177,8171,31.858,63.7,6.764,3.36,10.34,1.558,9.248,2.52,2.52,2.52,0,0.1.0,3,browser=node/22.15.0; platform=win32-x64; language=en_US.UTF-8; applicationVersion=0.1.0; capturedAt=2026-05-30T14:59:57.059Z; runner=automated-orchestrator; architecture=backend-node; communicationMode=rest-polling; source=serial; intervalMs=5; campaignType=scalability,throughput_below_95 | message_loss_detected,A partir de 5 ms o throughput caiu abaixo de 95%. | A partir de 5 ms foram detectadas perdas de mensagens.
escalabilidade-2026-05\backend-node_rest-polling_serial_1ms_rep3_2026-05-30T15-05-02-190Z_scalability_campaign-summary.csv,exp-2026-05-30T15-00-58-293Z,backend-node,rest-polling,serial,2026-05-30T15:00:58.293Z,2026-05-30T15:01:58.308Z,4,60,15000,3827,11173,11163,25.513,63.767,6.262,3.374,9.222,1.272,8.363,2.498,2.498,2.498,0,0.1.0,3,browser=node/22.15.0; platform=win32-x64; language=en_US.UTF-8; applicationVersion=0.1.0; capturedAt=2026-05-30T15:00:58.294Z; runner=automated-orchestrator; architecture=backend-node; communicationMode=rest-polling; source=serial; intervalMs=4; campaignType=scalability,throughput_below_95 | message_loss_detected,A partir de 4 ms o throughput caiu abaixo de 95%. | A partir de 4 ms foram detectadas perdas de mensagens.
escalabilidade-2026-05\backend-node_rest-polling_serial_1ms_rep3_2026-05-30T15-05-02-190Z_scalability_campaign-summary.csv,exp-2026-05-30T15-01-59-536Z,backend-node,rest-polling,serial,2026-05-30T15:01:59.536Z,2026-05-30T15:02:59.547Z,3,60,20000,3827,16173,12214,19.135,63.772,10.756,6.54,17.494,1.207,12.701,2.536,2.536,2.536,0,0.1.0,3,browser=node/22.15.0; platform=win32-x64; language=en_US.UTF-8; applicationVersion=0.1.0; capturedAt=2026-05-30T15:01:59.538Z; runner=automated-orchestrator; architecture=backend-node; communicationMode=rest-polling; source=serial; intervalMs=3; campaignType=scalability,throughput_below_95 | message_loss_detected,A partir de 3 ms o throughput caiu abaixo de 95%. | A partir de 3 ms foram detectadas perdas de mensagens.
escalabilidade-2026-05\backend-node_rest-polling_serial_1ms_rep3_2026-05-30T15-05-02-190Z_scalability_campaign-summary.csv,exp-2026-05-30T15-03-00-783Z,backend-node,rest-polling,serial,2026-05-30T15:03:00.783Z,2026-05-30T15:04:00.789Z,2,60,30000,3830,26170,12208,12.767,63.827,10.791,6.604,21.291,1.263,12.738,2.524,2.524,2.524,0,0.1.0,3,browser=node/22.15.0; platform=win32-x64; language=en_US.UTF-8; applicationVersion=0.1.0; capturedAt=2026-05-30T15:03:00.784Z; runner=automated-orchestrator; architecture=backend-node; communicationMode=rest-polling; source=serial; intervalMs=2; campaignType=scalability,throughput_below_95 | message_loss_detected,A partir de 2 ms o throughput caiu abaixo de 95%. | A partir de 2 ms foram detectadas perdas de mensagens.
escalabilidade-2026-05\backend-node_rest-polling_serial_1ms_rep3_2026-05-30T15-05-02-190Z_scalability_campaign-summary.csv,exp-2026-05-30T15-04-02-021Z,backend-node,rest-polling,serial,2026-05-30T15:04:02.021Z,2026-05-30T15:05:02.035Z,1,60,60000,4208,55792,11834,7.013,70.117,10.651,6.511,19.495,1.265,12.704,2.744,2.744,2.744,0,0.1.0,3,browser=node/22.15.0; platform=win32-x64; language=en_US.UTF-8; applicationVersion=0.1.0; capturedAt=2026-05-30T15:04:02.023Z; runner=automated-orchestrator; architecture=backend-node; communicationMode=rest-polling; source=serial; intervalMs=1; campaignType=scalability,throughput_below_95 | message_loss_detected,A partir de 1 ms o throughput caiu abaixo de 95%. | A partir de 1 ms foram detectadas perdas de mensagens.
escalabilidade-2026-05\backend-node_websocket_serial_1ms_rep1_2026-05-30T14-19-03-732Z_scalability_campaign-summary.csv,exp-2026-05-30T14-09-53-153Z,backend-node,websocket,serial,2026-05-30T14:09:53.153Z,2026-05-30T14:10:53.171Z,100,60,600,600,0,0,100,9.997,4.119,2.913,6.332,0.57,4.974,2.301,2.301,2.301,0,0.1.0,1,browser=node/22.15.0; platform=win32-x64; language=en_US.UTF-8; applicationVersion=0.1.0; capturedAt=2026-05-30T14:09:53.155Z; runner=automated-orchestrator; architecture=backend-node; communicationMode=websocket; source=serial; intervalMs=100; campaignType=scalability,,
escalabilidade-2026-05\backend-node_websocket_serial_1ms_rep1_2026-05-30T14-19-03-732Z_scalability_campaign-summary.csv,exp-2026-05-30T14-10-54-369Z,backend-node,websocket,serial,2026-05-30T14:10:54.369Z,2026-05-30T14:11:54.380Z,50,60,1200,1201,0,0,100.083,20.013,3.951,2.87,5.145,0.576,4.823,2.413,2.413,2.413,0,0.1.0,1,browser=node/22.15.0; platform=win32-x64; language=en_US.UTF-8; applicationVersion=0.1.0; capturedAt=2026-05-30T14:10:54.370Z; runner=automated-orchestrator; architecture=backend-node; communicationMode=websocket; source=serial; intervalMs=50; campaignType=scalability,,
escalabilidade-2026-05\backend-node_websocket_serial_1ms_rep1_2026-05-30T14-19-03-732Z_scalability_campaign-summary.csv,exp-2026-05-30T14-11-55-559Z,backend-node,websocket,serial,2026-05-30T14:11:55.559Z,2026-05-30T14:12:55.573Z,20,60,3000,3001,0,0,100.033,50.005,3.786,2.767,7.093,0.517,4.579,2.436,2.436,2.436,0,0.1.0,1,browser=node/22.15.0; platform=win32-x64; language=en_US.UTF-8; applicationVersion=0.1.0; capturedAt=2026-05-30T14:11:55.559Z; runner=automated-orchestrator; architecture=backend-node; communicationMode=websocket; source=serial; intervalMs=20; campaignType=scalability,,
escalabilidade-2026-05\backend-node_websocket_serial_1ms_rep1_2026-05-30T14-19-03-732Z_scalability_campaign-summary.csv,exp-2026-05-30T14-12-56-788Z,backend-node,websocket,serial,2026-05-30T14:12:56.788Z,2026-05-30T14:13:56.796Z,10,60,6000,6000,0,0,100,99.987,3.92,2.787,33.451,1.207,4.763,2.44,2.44,2.44,0,0.1.0,1,browser=node/22.15.0; platform=win32-x64; language=en_US.UTF-8; applicationVersion=0.1.0; capturedAt=2026-05-30T14:12:56.789Z; runner=automated-orchestrator; architecture=backend-node; communicationMode=websocket; source=serial; intervalMs=10; campaignType=scalability,,
escalabilidade-2026-05\backend-node_websocket_serial_1ms_rep1_2026-05-30T14-19-03-732Z_scalability_campaign-summary.csv,exp-2026-05-30T14-13-58-031Z,backend-node,websocket,serial,2026-05-30T14:13:58.031Z,2026-05-30T14:14:58.036Z,5,60,12000,11996,4,0,99.967,199.917,3.915,2.933,6.673,0.52,4.723,2.443,2.443,2.443,0,0.1.0,1,browser=node/22.15.0; platform=win32-x64; language=en_US.UTF-8; applicationVersion=0.1.0; capturedAt=2026-05-30T14:13:58.031Z; runner=automated-orchestrator; architecture=backend-node; communicationMode=websocket; source=serial; intervalMs=5; campaignType=scalability,message_loss_detected,A partir de 5 ms foram detectadas perdas de mensagens.
escalabilidade-2026-05\backend-node_websocket_serial_1ms_rep1_2026-05-30T14-19-03-732Z_scalability_campaign-summary.csv,exp-2026-05-30T14-14-59-312Z,backend-node,websocket,serial,2026-05-30T14:14:59.312Z,2026-05-30T14:15:59.318Z,4,60,15000,14993,7,0,99.953,249.858,3.939,2.905,5.043,0.518,4.755,2.442,2.442,2.442,0,0.1.0,1,browser=node/22.15.0; platform=win32-x64; language=en_US.UTF-8; applicationVersion=0.1.0; capturedAt=2026-05-30T14:14:59.313Z; runner=automated-orchestrator; architecture=backend-node; communicationMode=websocket; source=serial; intervalMs=4; campaignType=scalability,message_loss_detected,A partir de 4 ms foram detectadas perdas de mensagens.
escalabilidade-2026-05\backend-node_websocket_serial_1ms_rep1_2026-05-30T14-19-03-732Z_scalability_campaign-summary.csv,exp-2026-05-30T14-16-00-589Z,backend-node,websocket,serial,2026-05-30T14:16:00.589Z,2026-05-30T14:17:00.595Z,3,60,20000,16812,3188,0,84.06,280.172,8.562,3.132,19.476,0.538,9.359,2.463,2.463,2.463,0,0.1.0,1,browser=node/22.15.0; platform=win32-x64; language=en_US.UTF-8; applicationVersion=0.1.0; capturedAt=2026-05-30T14:16:00.591Z; runner=automated-orchestrator; architecture=backend-node; communicationMode=websocket; source=serial; intervalMs=3; campaignType=scalability,throughput_below_95 | message_loss_detected | latency_average_doubled,A partir de 3 ms o throughput caiu abaixo de 95%. | A partir de 3 ms foram detectadas perdas de mensagens. | A partir de 3 ms a latencia estimada media dobrou em relacao ao baseline de 100 ms.
escalabilidade-2026-05\backend-node_websocket_serial_1ms_rep1_2026-05-30T14-19-03-732Z_scalability_campaign-summary.csv,exp-2026-05-30T14-17-01-883Z,backend-node,websocket,serial,2026-05-30T14:17:01.883Z,2026-05-30T14:18:01.889Z,2,60,30000,16812,13188,0,56.04,280.172,8.547,3.036,16.138,0.541,9.34,2.447,2.447,2.447,0,0.1.0,1,browser=node/22.15.0; platform=win32-x64; language=en_US.UTF-8; applicationVersion=0.1.0; capturedAt=2026-05-30T14:17:01.884Z; runner=automated-orchestrator; architecture=backend-node; communicationMode=websocket; source=serial; intervalMs=2; campaignType=scalability,throughput_below_95 | message_loss_detected | latency_average_doubled,A partir de 2 ms o throughput caiu abaixo de 95%. | A partir de 2 ms foram detectadas perdas de mensagens. | A partir de 2 ms a latencia estimada media dobrou em relacao ao baseline de 100 ms.
escalabilidade-2026-05\backend-node_websocket_serial_1ms_rep1_2026-05-30T14-19-03-732Z_scalability_campaign-summary.csv,exp-2026-05-30T14-18-03-176Z,backend-node,websocket,serial,2026-05-30T14:18:03.176Z,2026-05-30T14:19:03.181Z,1,60,60000,16808,43192,0,28.013,280.11,8.576,3.008,11.23,0.529,9.381,2.414,2.414,2.414,0,0.1.0,1,browser=node/22.15.0; platform=win32-x64; language=en_US.UTF-8; applicationVersion=0.1.0; capturedAt=2026-05-30T14:18:03.176Z; runner=automated-orchestrator; architecture=backend-node; communicationMode=websocket; source=serial; intervalMs=1; campaignType=scalability,throughput_below_95 | message_loss_detected | latency_average_doubled,A partir de 1 ms o throughput caiu abaixo de 95%. | A partir de 1 ms foram detectadas perdas de mensagens. | A partir de 1 ms a latencia estimada media dobrou em relacao ao baseline de 100 ms.
escalabilidade-2026-05\backend-node_websocket_serial_1ms_rep2_2026-05-30T14-28-15-521Z_scalability_campaign-summary.csv,exp-2026-05-30T14-19-04-930Z,backend-node,websocket,serial,2026-05-30T14:19:04.930Z,2026-05-30T14:20:04.941Z,100,60,600,600,0,0,100,9.998,4.025,3.012,12.796,0.633,4.796,2.414,2.414,2.414,0,0.1.0,2,browser=node/22.15.0; platform=win32-x64; language=en_US.UTF-8; applicationVersion=0.1.0; capturedAt=2026-05-30T14:19:04.931Z; runner=automated-orchestrator; architecture=backend-node; communicationMode=websocket; source=serial; intervalMs=100; campaignType=scalability,,
escalabilidade-2026-05\backend-node_websocket_serial_1ms_rep2_2026-05-30T14-28-15-521Z_scalability_campaign-summary.csv,exp-2026-05-30T14-20-06-130Z,backend-node,websocket,serial,2026-05-30T14:20:06.131Z,2026-05-30T14:21:06.143Z,50,60,1200,1201,0,0,100.083,20.013,3.955,2.925,5.083,0.529,4.785,2.534,2.534,2.534,0,0.1.0,2,browser=node/22.15.0; platform=win32-x64; language=en_US.UTF-8; applicationVersion=0.1.0; capturedAt=2026-05-30T14:20:06.131Z; runner=automated-orchestrator; architecture=backend-node; communicationMode=websocket; source=serial; intervalMs=50; campaignType=scalability,,
escalabilidade-2026-05\backend-node_websocket_serial_1ms_rep2_2026-05-30T14-28-15-521Z_scalability_campaign-summary.csv,exp-2026-05-30T14-21-07-337Z,backend-node,websocket,serial,2026-05-30T14:21:07.337Z,2026-05-30T14:22:07.349Z,20,60,3000,3000,0,0,100,49.99,3.997,2.927,15.618,0.571,4.793,2.495,2.495,2.495,0,0.1.0,2,browser=node/22.15.0; platform=win32-x64; language=en_US.UTF-8; applicationVersion=0.1.0; capturedAt=2026-05-30T14:21:07.338Z; runner=automated-orchestrator; architecture=backend-node; communicationMode=websocket; source=serial; intervalMs=20; campaignType=scalability,,
escalabilidade-2026-05\backend-node_websocket_serial_1ms_rep2_2026-05-30T14-28-15-521Z_scalability_campaign-summary.csv,exp-2026-05-30T14-22-08-564Z,backend-node,websocket,serial,2026-05-30T14:22:08.564Z,2026-05-30T14:23:08.571Z,10,60,6000,6000,0,0,100,99.988,3.957,2.965,6.995,0.522,4.765,2.529,2.529,2.529,0,0.1.0,2,browser=node/22.15.0; platform=win32-x64; language=en_US.UTF-8; applicationVersion=0.1.0; capturedAt=2026-05-30T14:22:08.565Z; runner=automated-orchestrator; architecture=backend-node; communicationMode=websocket; source=serial; intervalMs=10; campaignType=scalability,,
escalabilidade-2026-05\backend-node_websocket_serial_1ms_rep2_2026-05-30T14-28-15-521Z_scalability_campaign-summary.csv,exp-2026-05-30T14-23-09-801Z,backend-node,websocket,serial,2026-05-30T14:23:09.801Z,2026-05-30T14:24:09.807Z,5,60,12000,11996,4,0,99.967,199.913,4.14,2.957,45.332,1.235,4.89,2.484,2.484,2.484,0,0.1.0,2,browser=node/22.15.0; platform=win32-x64; language=en_US.UTF-8; applicationVersion=0.1.0; capturedAt=2026-05-30T14:23:09.802Z; runner=automated-orchestrator; architecture=backend-node; communicationMode=websocket; source=serial; intervalMs=5; campaignType=scalability,message_loss_detected,A partir de 5 ms foram detectadas perdas de mensagens.
escalabilidade-2026-05\backend-node_websocket_serial_1ms_rep2_2026-05-30T14-28-15-521Z_scalability_campaign-summary.csv,exp-2026-05-30T14-24-11-074Z,backend-node,websocket,serial,2026-05-30T14:24:11.074Z,2026-05-30T14:25:11.079Z,4,60,15000,14993,7,0,99.953,249.863,4.046,3.003,5.174,0.52,4.85,2.512,2.512,2.512,0,0.1.0,2,browser=node/22.15.0; platform=win32-x64; language=en_US.UTF-8; applicationVersion=0.1.0; capturedAt=2026-05-30T14:24:11.075Z; runner=automated-orchestrator; architecture=backend-node; communicationMode=websocket; source=serial; intervalMs=4; campaignType=scalability,message_loss_detected,A partir de 4 ms foram detectadas perdas de mensagens.
escalabilidade-2026-05\backend-node_websocket_serial_1ms_rep2_2026-05-30T14-28-15-521Z_scalability_campaign-summary.csv,exp-2026-05-30T14-25-12-405Z,backend-node,websocket,serial,2026-05-30T14:25:12.405Z,2026-05-30T14:26:12.410Z,3,60,20000,16419,3581,0,82.095,273.627,8.677,3.183,10.875,0.531,9.471,2.559,2.559,2.559,0,0.1.0,2,browser=node/22.15.0; platform=win32-x64; language=en_US.UTF-8; applicationVersion=0.1.0; capturedAt=2026-05-30T14:25:12.406Z; runner=automated-orchestrator; architecture=backend-node; communicationMode=websocket; source=serial; intervalMs=3; campaignType=scalability,throughput_below_95 | message_loss_detected | latency_average_doubled,A partir de 3 ms o throughput caiu abaixo de 95%. | A partir de 3 ms foram detectadas perdas de mensagens. | A partir de 3 ms a latencia estimada media dobrou em relacao ao baseline de 100 ms.
escalabilidade-2026-05\backend-node_websocket_serial_1ms_rep2_2026-05-30T14-28-15-521Z_scalability_campaign-summary.csv,exp-2026-05-30T14-26-13-720Z,backend-node,websocket,serial,2026-05-30T14:26:13.720Z,2026-05-30T14:27:13.727Z,2,60,30000,16162,13838,0,53.873,269.335,8.71,3.322,11.341,0.559,9.542,2.518,2.518,2.518,0,0.1.0,2,browser=node/22.15.0; platform=win32-x64; language=en_US.UTF-8; applicationVersion=0.1.0; capturedAt=2026-05-30T14:26:13.721Z; runner=automated-orchestrator; architecture=backend-node; communicationMode=websocket; source=serial; intervalMs=2; campaignType=scalability,throughput_below_95 | message_loss_detected | latency_average_doubled,A partir de 2 ms o throughput caiu abaixo de 95%. | A partir de 2 ms foram detectadas perdas de mensagens. | A partir de 2 ms a latencia estimada media dobrou em relacao ao baseline de 100 ms.
escalabilidade-2026-05\backend-node_websocket_serial_1ms_rep2_2026-05-30T14-28-15-521Z_scalability_campaign-summary.csv,exp-2026-05-30T14-27-15-013Z,backend-node,websocket,serial,2026-05-30T14:27:15.013Z,2026-05-30T14:28:15.019Z,1,60,60000,16049,43951,0,26.748,267.457,8.634,3.206,10.128,0.529,9.445,2.619,2.619,2.619,0,0.1.0,2,browser=node/22.15.0; platform=win32-x64; language=en_US.UTF-8; applicationVersion=0.1.0; capturedAt=2026-05-30T14:27:15.014Z; runner=automated-orchestrator; architecture=backend-node; communicationMode=websocket; source=serial; intervalMs=1; campaignType=scalability,throughput_below_95 | message_loss_detected | latency_average_doubled,A partir de 1 ms o throughput caiu abaixo de 95%. | A partir de 1 ms foram detectadas perdas de mensagens. | A partir de 1 ms a latencia estimada media dobrou em relacao ao baseline de 100 ms.
escalabilidade-2026-05\backend-node_websocket_serial_1ms_rep3_2026-05-30T14-37-27-338Z_scalability_campaign-summary.csv,exp-2026-05-30T14-28-16-703Z,backend-node,websocket,serial,2026-05-30T14:28:16.703Z,2026-05-30T14:29:16.721Z,100,60,600,600,0,0,100,9.997,4.129,3.118,5.196,0.52,4.923,2.603,2.603,2.603,0,0.1.0,3,browser=node/22.15.0; platform=win32-x64; language=en_US.UTF-8; applicationVersion=0.1.0; capturedAt=2026-05-30T14:28:16.704Z; runner=automated-orchestrator; architecture=backend-node; communicationMode=websocket; source=serial; intervalMs=100; campaignType=scalability,,
escalabilidade-2026-05\backend-node_websocket_serial_1ms_rep3_2026-05-30T14-37-27-338Z_scalability_campaign-summary.csv,exp-2026-05-30T14-29-17-930Z,backend-node,websocket,serial,2026-05-30T14:29:17.930Z,2026-05-30T14:30:17.940Z,50,60,1200,1200,0,0,100,19.997,4.086,3.068,13.033,0.575,4.91,2.573,2.573,2.573,0,0.1.0,3,browser=node/22.15.0; platform=win32-x64; language=en_US.UTF-8; applicationVersion=0.1.0; capturedAt=2026-05-30T14:29:17.931Z; runner=automated-orchestrator; architecture=backend-node; communicationMode=websocket; source=serial; intervalMs=50; campaignType=scalability,,
escalabilidade-2026-05\backend-node_websocket_serial_1ms_rep3_2026-05-30T14-37-27-338Z_scalability_campaign-summary.csv,exp-2026-05-30T14-30-19-152Z,backend-node,websocket,serial,2026-05-30T14:30:19.152Z,2026-05-30T14:31:19.158Z,20,60,3000,3000,0,0,100,49.995,4.077,3.06,5.158,0.52,4.883,2.58,2.58,2.58,0,0.1.0,3,browser=node/22.15.0; platform=win32-x64; language=en_US.UTF-8; applicationVersion=0.1.0; capturedAt=2026-05-30T14:30:19.153Z; runner=automated-orchestrator; architecture=backend-node; communicationMode=websocket; source=serial; intervalMs=20; campaignType=scalability,,
escalabilidade-2026-05\backend-node_websocket_serial_1ms_rep3_2026-05-30T14-37-27-338Z_scalability_campaign-summary.csv,exp-2026-05-30T14-31-20-375Z,backend-node,websocket,serial,2026-05-30T14:31:20.375Z,2026-05-30T14:32:20.385Z,10,60,6000,6000,0,0,100,99.983,4.374,3.017,190.57,6.267,4.874,2.569,2.569,2.569,0,0.1.0,3,browser=node/22.15.0; platform=win32-x64; language=en_US.UTF-8; applicationVersion=0.1.0; capturedAt=2026-05-30T14:31:20.376Z; runner=automated-orchestrator; architecture=backend-node; communicationMode=websocket; source=serial; intervalMs=10; campaignType=scalability,,
escalabilidade-2026-05\backend-node_websocket_serial_1ms_rep3_2026-05-30T14-37-27-338Z_scalability_campaign-summary.csv,exp-2026-05-30T14-32-21-614Z,backend-node,websocket,serial,2026-05-30T14:32:21.614Z,2026-05-30T14:33:21.619Z,5,60,12000,11996,4,0,99.967,199.917,4.064,3.032,5.869,0.512,4.861,2.548,2.548,2.548,0,0.1.0,3,browser=node/22.15.0; platform=win32-x64; language=en_US.UTF-8; applicationVersion=0.1.0; capturedAt=2026-05-30T14:32:21.614Z; runner=automated-orchestrator; architecture=backend-node; communicationMode=websocket; source=serial; intervalMs=5; campaignType=scalability,message_loss_detected,A partir de 5 ms foram detectadas perdas de mensagens.
escalabilidade-2026-05\backend-node_websocket_serial_1ms_rep3_2026-05-30T14-37-27-338Z_scalability_campaign-summary.csv,exp-2026-05-30T14-33-22-887Z,backend-node,websocket,serial,2026-05-30T14:33:22.887Z,2026-05-30T14:34:22.895Z,4,60,15000,14994,6,0,99.96,249.867,4.141,3.006,31.21,0.984,4.901,2.617,2.617,2.617,0,0.1.0,3,browser=node/22.15.0; platform=win32-x64; language=en_US.UTF-8; applicationVersion=0.1.0; capturedAt=2026-05-30T14:33:22.887Z; runner=automated-orchestrator; architecture=backend-node; communicationMode=websocket; source=serial; intervalMs=4; campaignType=scalability,message_loss_detected,A partir de 4 ms foram detectadas perdas de mensagens.
escalabilidade-2026-05\backend-node_websocket_serial_1ms_rep3_2026-05-30T14-37-27-338Z_scalability_campaign-summary.csv,exp-2026-05-30T14-34-24-198Z,backend-node,websocket,serial,2026-05-30T14:34:24.198Z,2026-05-30T14:35:24.203Z,3,60,20000,16048,3952,0,80.24,267.444,8.645,3.24,16.536,0.529,9.437,2.635,2.635,2.635,0,0.1.0,3,browser=node/22.15.0; platform=win32-x64; language=en_US.UTF-8; applicationVersion=0.1.0; capturedAt=2026-05-30T14:34:24.198Z; runner=automated-orchestrator; architecture=backend-node; communicationMode=websocket; source=serial; intervalMs=3; campaignType=scalability,throughput_below_95 | message_loss_detected | latency_average_doubled,A partir de 3 ms o throughput caiu abaixo de 95%. | A partir de 3 ms foram detectadas perdas de mensagens. | A partir de 3 ms a latencia estimada media dobrou em relacao ao baseline de 100 ms.
escalabilidade-2026-05\backend-node_websocket_serial_1ms_rep3_2026-05-30T14-37-27-338Z_scalability_campaign-summary.csv,exp-2026-05-30T14-35-25-516Z,backend-node,websocket,serial,2026-05-30T14:35:25.516Z,2026-05-30T14:36:25.523Z,2,60,30000,16050,13950,0,53.5,267.469,8.666,3.162,13.231,0.532,9.478,2.578,2.578,2.578,0,0.1.0,3,browser=node/22.15.0; platform=win32-x64; language=en_US.UTF-8; applicationVersion=0.1.0; capturedAt=2026-05-30T14:35:25.517Z; runner=automated-orchestrator; architecture=backend-node; communicationMode=websocket; source=serial; intervalMs=2; campaignType=scalability,throughput_below_95 | message_loss_detected | latency_average_doubled,A partir de 2 ms o throughput caiu abaixo de 95%. | A partir de 2 ms foram detectadas perdas de mensagens. | A partir de 2 ms a latencia estimada media dobrou em relacao ao baseline de 100 ms.
escalabilidade-2026-05\backend-node_websocket_serial_1ms_rep3_2026-05-30T14-37-27-338Z_scalability_campaign-summary.csv,exp-2026-05-30T14-36-26-826Z,backend-node,websocket,serial,2026-05-30T14:36:26.826Z,2026-05-30T14:37:26.834Z,1,60,60000,16047,43953,0,26.745,267.414,8.689,3.155,9.992,0.531,9.502,2.624,2.624,2.624,0,0.1.0,3,browser=node/22.15.0; platform=win32-x64; language=en_US.UTF-8; applicationVersion=0.1.0; capturedAt=2026-05-30T14:36:26.827Z; runner=automated-orchestrator; architecture=backend-node; communicationMode=websocket; source=serial; intervalMs=1; campaignType=scalability,throughput_below_95 | message_loss_detected | latency_average_doubled,A partir de 1 ms o throughput caiu abaixo de 95%. | A partir de 1 ms foram detectadas perdas de mensagens. | A partir de 1 ms a latencia estimada media dobrou em relacao ao baseline de 100 ms.
escalabilidade-2026-05\webserial_webserial_serial_1ms_rep1_2026-05-30T13-51-22-480Z_scalability_campaign-summary.csv,exp-2026-05-30T13-42-14-840Z,webserial,webserial,serial,2026-05-30T13:42:14.840Z,2026-05-30T13:43:14.840Z,100,60,600,600,0,0,100,10,3.685,2.444,7.668,0.631,4.512,1.648,1.648,1.648,0,1.0.0,1,"browser=Mozilla/5.0 (Windows NT 10.0, Win64, x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36; platform=Win32; language=pt-BR; applicationVersion=1.0.0; capturedAt=2026-05-30T13:42:14.840Z; architecture=webserial; communicationMode=webserial; source=serial; intervalMs=100; campaignType=scalability; baudRate=115200",,
escalabilidade-2026-05\webserial_webserial_serial_1ms_rep1_2026-05-30T13-51-22-480Z_scalability_campaign-summary.csv,exp-2026-05-30T13-43-15-752Z,webserial,webserial,serial,2026-05-30T13:43:15.752Z,2026-05-30T13:44:15.755Z,50,60,1200,1200,0,0,100,19.999,3.598,2.482,4.746,0.587,4.498,1.898,1.898,1.898,0,1.0.0,1,"browser=Mozilla/5.0 (Windows NT 10.0, Win64, x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36; platform=Win32; language=pt-BR; applicationVersion=1.0.0; capturedAt=2026-05-30T13:43:15.752Z; architecture=webserial; communicationMode=webserial; source=serial; intervalMs=50; campaignType=scalability; baudRate=115200",,
